artist,song,genre_class,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Avicii,Levels,4,0.156,0.576,205845,0.495,0.242,1,0.346,-9.557,0,0.027,128.052,4,0.389
David Guetta,Like I Do,4,0.00664,0.635,202500,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15
David Guetta,Flames,4,0.0723,0.609,195000,0.726,8.45e-06,5,0.0895,-4.346,0,0.0414,93.958,4,0.362
David Guetta,Mad Love,4,0.00523,0.804,199945,0.823,2.77e-06,11,0.168,-3.496,0,0.147,98.026,4,0.619
David Guetta,So Far Away,4,0.435,0.526,183637,0.52,0,6,0.197,-7.985,0,0.0569,149.119,4,0.13
David Guetta,Dirty Sexy Money (feat. Charli XCX & French Montana),4,0.0789,0.721,172687,0.873,0,1,0.0824,-4.741,1,0.119,79.943,4,0.552
David Guetta,2U,4,0.23,0.542,194907,0.654,0,8,0.241,-5.862,0,0.0537,144.971,4,0.563
David Guetta,Titanium (feat. Sia),4,0.069,0.599,245041,0.803,0.137,0,0.129,-3.641,0,0.0986,126.057,4,0.233
David Guetta,Complicated (feat. Kiiara),4,0.191,0.678,184248,0.819,0,8,0.159,-3.306,1,0.0313,90.004,4,0.499
David Guetta,Helium (Sia vs. David Guetta & Afrojack),4,0.0977,0.542,237372,0.587,0,4,0.2,-6.145,1,0.035,136.915,4,0.243
David Guetta,Shed a Light,4,0.112,0.483,191379,0.787,0,8,0.257,-5.244,1,0.102,122.058,4,0.58
David Guetta,Sunshine - Edit,4,0.00107,0.56,232000,0.905,0.89,1,0.0344,-3.545,0,0.0446,128.036,4,0.182
David Guetta,Gettin' Over You,4,0.108,0.588,182613,0.937,0,10,0.462,-5.177,0,0.186,129.864,4,0.49
David Guetta,On The Dancefloor - feat. will.i.am & apl.de.ap,4,0.0184,0.846,226320,0.881,9.24e-05,11,0.255,-3.79,0,0.294,129.993,4,0.326
David Guetta,Sexy Bitch (feat. Akon) - Afrojack Remix Def,4,0.00152,0.769,277000,0.749,0.858,7,0.0765,-6.142,1,0.07,129.997,4,0.425
Martin Garrix,Like I Do,4,0.00664,0.635,202500,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15
Martin Garrix,So Far Away,4,0.435,0.526,183637,0.52,0,6,0.197,-7.985,0,0.0569,149.119,4,0.13
Martin Garrix,Scared to Be Lonely,4,0.0895,0.584,220883,0.54,0,1,0.261,-7.786,0,0.0576,137.972,4,0.195
Martin Garrix,There for You,4,0.124,0.611,221904,0.644,0,6,0.124,-7.607,0,0.0553,105.969,4,0.13
Martin Garrix,In the Name of Love,4,0.109,0.501,195707,0.519,0,4,0.454,-5.88,0,0.0409,133.99,4,0.168
Martin Garrix,Forever,4,0.0277,0.45,218437,0.898,0.0616,8,0.166,-3.604,0,0.0395,127.983,4,0.22
Martin Garrix,Don't Look Down,4,0.00406,0.575,223140,0.831,0.000449,0,0.111,-5.972,1,0.0356,127.991,4,0.377
Martin Garrix,Game Over,4,0.00401,0.606,155645,0.941,0.136,1,0.398,-3.203,1,0.0895,128.018,4,0.396
Martin Garrix,Scared to Be Lonely - Acoustic Version,4,0.697,0.365,257357,0.2,0,4,0.0804,-10.972,1,0.0345,128.042,4,0.133
Martin Garrix,Pizza,4,0.000408,0.381,255103,0.712,0.589,5,0.183,-6.9,1,0.0355,127.967,4,0.0378
Martin Garrix,Tra purgatorio e inferno - Martin Garrix Remix,4,0.051,0.592,249789,0.978,1.19e-05,10,0.0837,-3.848,1,0.0637,90.035,4,0.881
Martin Garrix,Non morirò - Martin Garrix Remix Edit,4,0.177,0.743,166563,0.958,1.66e-06,7,0.329,-5.62,0,0.114,100.042,4,0.875
Martin Garrix,Divide et impera - Martin Garrix Remix,4,0.173,0.58,152022,0.973,0,1,0.355,-7.394,1,0.354,133.091,4,0.557
Martin Garrix,Soulja under the rain (feat. Phedra) - Martin Garrix Remix Edit,4,0.107,0.587,237148,0.99,0,9,0.254,-5.062,0,0.198,180.049,4,0.804
Steve Aoki,MIC Drop (feat. Desiigner) [Steve Aoki Remix],4,0.0157,0.613,238726,0.842,0,10,0.23,-4.332,0,0.219,169.917,4,0.645
Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo)",4,0.00175,0.715,226162,0.942,0.000461,8,0.0581,-2.889,1,0.107,130.019,4,0.818
Steve Aoki,Just Hold On,4,0.00383,0.647,198774,0.932,1.5e-06,11,0.0574,-3.515,1,0.0824,114.991,4,0.374
Steve Aoki,All Night,4,0.0724,0.545,205333,0.865,4.79e-06,6,0.919,-2.601,0,0.0522,89.992,4,0.332
Steve Aoki,Mayhem,4,0.00016,0.605,157031,0.964,0.611,8,0.858,-4.713,1,0.033,127.93,4,0.078
Steve Aoki,Delirious (Boneless),4,0.0195,0.706,223413,0.912,0,8,0.232,-4.44,0,0.0565,128.004,4,0.925
Steve Aoki,ILYSM,4,0.0482,0.65,200952,0.884,0.154,1,0.135,-3.557,1,0.0326,125.998,4,0.377
Steve Aoki,Boneless,4,0.00445,0.743,270000,0.962,0.613,11,0.352,-3.205,0,0.0629,127.99,4,0.643
Steve Aoki,All Night - Alan Walker Remix,4,0.0231,0.281,194264,0.784,0,6,0.105,-3.888,0,0.0548,179.114,4,0.356
Steve Aoki,A LIGHT THAT NEVER COMES,4,0.00225,0.687,229439,0.871,0.00708,0,0.134,-5.531,1,0.0689,115.0,4,0.539
Steve Aoki,A LIGHT THAT NEVER COMES - Vicetone Remix,4,0.027,0.453,233245,0.894,0,5,0.378,-2.759,1,0.096,124.996,4,0.212
Steve Aoki,A LIGHT THAT NEVER COMES - Coone Remix,4,0.00534,0.493,345174,0.926,6.37e-05,5,0.383,-4.983,1,0.11,149.974,4,0.346
Steve Aoki,A LIGHT THAT NEVER COMES - Twoloud Remix,4,0.00452,0.671,340080,0.82,0.000582,5,0.507,-5.093,1,0.162,128.021,4,0.536
Steve Aoki,A LIGHT THAT NEVER COMES - Brian Yates Remix,4,0.104,0.588,240703,0.848,0,7,0.0838,-4.279,0,0.0389,140.051,4,0.272
Steve Aoki,A LIGHT THAT NEVER COMES - Vicetone Remix Dub,4,0.00506,0.569,297627,0.89,4.42e-06,5,0.167,-3.742,1,0.0781,124.966,4,0.193
Steve Aoki,A LIGHT THAT NEVER COMES - Angger Dimas Remix,4,0.00273,0.751,293194,0.954,0.00149,8,0.0499,-4.859,1,0.362,128.0,4,0.331
Steve Aoki,No Beef - Original Mix,4,0.0143,0.738,363750,0.798,0.581,11,0.0739,-5.975,0,0.0367,127.984,4,0.307
Steve Aoki,I'm In The House,4,0.0064,0.811,191640,0.755,0,0,0.358,-6.117,1,0.311,132.907,4,0.554
Steve Aoki,I'm In The House,4,0.0213,0.762,191627,0.795,0,0,0.263,-6.017,1,0.391,132.928,4,0.471
Steve Aoki,Wake Up Call,4,0.00503,0.646,319370,0.635,0.666,7,0.111,-8.045,1,0.0336,126.982,4,0.135
Steve Aoki,New Noise,4,0.000761,0.648,208747,0.879,0.79,5,0.0608,-6.816,1,0.0957,129.985,4,0.101
Steve Aoki,Can't Stop The Swag,4,0.221,0.725,249143,0.996,7.88e-05,1,0.0767,-3.482,1,0.227,130.018,4,0.0395
Steve Aoki,Brrrat! - Will Bailey Remix,4,0.000763,0.864,313841,0.926,0.0043,11,0.077,-5.989,0,0.379,132.158,4,0.291
Steve Aoki,Brrrat! - His Majesty Andre Remix,4,0.000121,0.68,288512,0.799,0.775,0,0.0792,-3.282,0,0.0479,129.016,4,0.144
Steve Aoki,I'm In the House - The Count aka Hervé's Burning Down Your House Remix,4,0.00635,0.575,279707,0.969,0.000409,4,0.528,-1.616,1,0.437,139.929,4,0.616
Steve Aoki,Turbulence - Sandro Silva Remix,4,0.00183,0.727,393231,0.853,0.878,11,0.242,-3.77,0,0.472,130.001,4,0.171
Steve Aoki,Turbulence - D.O.D Remix,4,8.04e-05,0.641,338672,0.916,0.314,11,0.304,-3.353,0,0.0505,127.975,4,0.3
Steve Aoki,Turbulence - C6 Remix,4,0.00027,0.678,452337,0.981,0.871,9,0.0619,-4.304,1,0.251,129.987,4,0.154
Daft Punk,Get Lucky - Radio Edit,4,0.0426,0.794,248413,0.811,1.07e-06,6,0.101,-8.966,0,0.038,116.047,4,0.862
Daft Punk,One More Time,4,0.0193,0.611,320357,0.697,0,2,0.332,-8.618,1,0.133,122.752,4,0.476
Daft Punk,Instant Crush,4,0.0422,0.775,337560,0.585,0.619,10,0.077,-9.516,0,0.0271,109.942,4,0.518
Daft Punk,Get Lucky,4,0.0378,0.81,369627,0.793,1.82e-06,6,0.072,-9.404,0,0.0403,116.049,4,0.863
Daft Punk,Lose Yourself to Dance,4,0.0839,0.832,353893,0.659,0.00114,10,0.0753,-7.828,0,0.057,100.163,4,0.674
Daft Punk,Around The World,4,0.00356,0.956,429533,0.795,0.889,7,0.0906,-5.311,1,0.15,121.294,4,0.841
Daft Punk,Harder Better Faster Stronger,4,0.0427,0.817,224693,0.716,0.00263,6,0.358,-8.898,0,0.144,123.475,4,0.692
Daft Punk,Something About Us,4,0.44,0.875,232667,0.475,0.72,9,0.046,-12.673,0,0.0986,99.958,4,0.384
Daft Punk,Doin' it Right,4,0.388,0.804,251293,0.451,2.17e-05,6,0.0924,-8.207,1,0.0949,178.061,4,0.19
Daft Punk,Give Life Back to Music,4,0.00286,0.788,275387,0.616,0.549,9,0.0952,-10.671,0,0.0337,119.037,4,0.696
Daft Punk,Drive - Slam Modular Interpretation,4,2.01e-06,0.675,424573,0.973,0.66,7,0.0731,-8.611,1,0.057,128.996,1,0.223
Daft Punk,Derezzed,4,0.243,0.782,251568,0.373,0.84,3,0.248,-8.627,0,0.0562,119.931,4,0.0496
Armin van Buuren,Great Spirit,4,0.00608,0.592,215773,0.911,0.0123,9,0.223,-7.975,1,0.0659,103.517,3,0.211
Armin van Buuren,Drowning - Avicii Remix,4,0.0365,0.534,204322,0.849,0.00231,11,0.379,-7.148,1,0.036,126.941,4,0.281
Armin van Buuren,"Sex, Love & Water",4,0.221,0.822,197853,0.661,5.9e-05,1,0.0554,-6.928,0,0.0486,109.01,4,0.745
Armin van Buuren,This Is What It Feels Like,4,0.0391,0.552,204360,0.831,2.93e-06,8,0.0632,-5.217,1,0.0298,129.889,5,0.144
Armin van Buuren,Sunny Days,4,0.00919,0.631,210125,0.71,0.00577,7,0.139,-7.09,1,0.031,115.007,4,0.243
Armin van Buuren,Therapy,4,0.018,0.659,186187,0.866,0,2,0.13,-5.117,0,0.0545,114.862,4,0.705
Armin van Buuren,Off The Hook,4,0.0113,0.705,177058,0.951,0.503,11,0.346,-3.754,0,0.0743,129.967,4,0.153
Armin van Buuren,Another You,4,0.00807,0.59,192307,0.647,4.3e-05,6,0.0921,-5.06,0,0.033,127.979,4,0.39
Armin van Buuren,I Need You (feat. Olaf Blackwood),4,0.00168,0.6,206750,0.863,0.00406,8,0.0939,-5.754,0,0.031,106.997,4,0.223
Armin van Buuren,The Last Dancer,4,0.0585,0.47,210125,0.896,0.00561,1,0.244,-3.692,1,0.0366,129.965,4,0.307
Armin van Buuren,Nehalennia [Mix Cut] - Original Mix,4,7.11e-05,0.435,72720,0.983,0.85,7,0.353,-7.002,1,0.0645,131.985,4,0.535
Armin van Buuren,D# Fat [Mix Cut] - Original Mix,4,0.00136,0.58,95320,0.864,0.000281,5,0.299,-6.552,0,0.0337,129.976,4,0.784
Armin van Buuren,This Is What It Feels Like [Mix Cut] - W&W Remix,4,0.0124,0.622,83680,0.84,0.000696,8,0.28,-6.894,1,0.0479,132.032,4,0.801
Armin van Buuren,Who's Afraid Of 138?! [Mix Cut] - Photographer Remix,4,4.19e-06,0.407,69560,0.994,0.981,11,0.879,-6.603,1,0.107,137.997,4,0.264
Armin van Buuren,I'll Listen (Mix Cut) - Original Mix,4,0.000126,0.418,99960,0.974,0.543,2,0.45,-6.462,1,0.0435,132.021,4,0.382
Armin van Buuren,Forever Is Ours,4,0.135,0.611,73875,0.826,0.000178,11,0.363,-7.482,0,0.0668,130.017,4,0.686
Armin van Buuren,The Expedition - A State Of Trance 600 Anthem [Mix Cut] - Original Mix,4,0.000356,0.511,71107,0.973,0.849,6,0.441,-7.614,1,0.0675,135.051,4,0.322
Armin van Buuren,Suddenly Summer (Mix Cut) - Original Mix,4,0.000126,0.5,94573,0.913,0.547,7,0.312,-5.772,1,0.0556,132.028,4,0.403
Armin van Buuren,The Year Of Two (Mix Cut) - Intro,4,0.00779,0.325,89827,0.617,2.63e-05,1,0.776,-11.677,1,0.067,85.318,4,0.223
Armin van Buuren,J'ai Envie De Toi (Mix Cut) - Original Mix,4,2.06e-06,0.515,72707,0.973,0.881,8,0.0957,-5.685,0,0.0421,131.996,4,0.434
Armin van Buuren,Broken Tonight,4,0.000553,0.741,366268,0.483,0.0102,4,0.225,-9.873,0,0.0447,130.991,4,0.427
Armin van Buuren,In and out of love,4,0.00246,0.626,290098,0.846,0.0694,5,0.314,-7.491,0,0.0304,135.002,4,0.584
Diplo,Color Blind,4,0.0126,0.469,177480,0.786,3.76e-05,5,0.503,-5.396,0,0.186,87.023,4,0.409
Diplo,Where Are Ü Now (with Justin Bieber),4,0.041,0.432,250286,0.781,4.21e-06,4,0.0789,-4.038,0,0.0567,139.432,4,0.197
Diplo,Wish,4,0.0748,0.57,175273,0.903,0,9,0.199,-4.835,1,0.0905,93.943,4,0.603
Diplo,Get It Right,4,0.108,0.456,172500,0.833,1.71e-05,0,0.0592,-4.242,1,0.0964,159.808,4,0.261
Diplo,Worry No More,4,0.0185,0.592,202563,0.731,0,7,0.726,-5.794,0,0.0404,166.028,4,0.392
Diplo,Mind (feat. Kai),4,0.117,0.502,242069,0.777,2.91e-06,1,0.0957,-4.627,1,0.0934,174.153,4,0.356
Diplo,To Ü (feat. AlunaGeorge),4,0.134,0.485,237000,0.928,2.92e-05,10,0.217,-3.451,0,0.445,160.165,4,0.348
Diplo,Be Right There,4,0.00259,0.695,237051,0.797,0.112,7,0.664,-5.199,1,0.0548,124.972,4,0.297
Diplo,Take Ü There (feat. Kiesza),4,0.0523,0.542,210000,0.879,0,6,0.171,-1.427,0,0.0921,159.888,4,0.118
Diplo,Get It Right - Remix,4,0.0773,0.481,172308,0.857,4.13e-06,0,0.195,-3.86,1,0.163,159.683,4,0.258
Diplo,C'mon,4,0.000623,0.722,245733,0.92,0.772,7,0.109,-6.824,0,0.0466,128.021,4,0.0374
Diplo,C'mon (Catch 'Em by Surprise) [feat. Busta Rhymes],4,0.0352,0.71,211413,0.956,0,5,0.196,-5.564,0,0.124,130.013,4,0.149
Diplo,C'mon (Original Mix),4,0.000499,0.772,314613,0.908,0.827,7,0.104,-6.683,0,0.0496,130.018,4,0.0403
Diplo,Summer - Diplo & Grandtheft Remix,4,0.00389,0.731,267253,0.96,0.0322,11,0.00936,-4.453,0,0.0714,140.014,4,0.61
Diplo,AA 24/7 - Diplo Remix,4,0.012,0.832,324133,0.504,0.0875,11,0.0909,-6.597,1,0.0669,126.026,4,0.355
Diplo,Devil's Eyes - Diplo Way Too Long Remix,4,4.41e-05,0.648,366000,0.711,0.387,10,0.0708,-7.13,0,0.0314,130.001,4,0.344
Diplo,Hey,4,3.66e-05,0.785,303429,0.715,0.903,7,0.0673,-5.633,1,0.0539,126.978,4,0.399
Diplo,Hey - Bombaman Remix,4,0.000163,0.778,337323,0.879,0.402,7,0.0379,-5.197,1,0.148,126.99,4,0.658
Diplo,Hey - L-Vis 1990 Remix,4,0.000647,0.746,262387,0.678,0.77,7,0.1,-6.019,1,0.0507,126.977,4,0.519
Diplo,Hey - Autoerotique Remix,4,7.86e-05,0.793,439422,0.931,0.808,11,0.0632,-9.114,1,0.0503,126.999,4,0.349
Diplo,Hey - Foamo Remix,4,4.52e-05,0.699,313933,0.844,0.776,7,0.36,-7.257,1,0.125,126.998,4,0.588
Diplo,Hey - Dre Skull Remix,4,0.00146,0.83,294331,0.73,0.817,5,0.136,-8.135,0,0.0854,127.001,4,0.0374
Diplo,Hey - Uberchic's Sawtooth Addition Remix,4,6.65e-05,0.721,284533,0.991,0.869,0,0.0654,-3.738,1,0.0925,132.984,4,0.477
Diplo,Hey - Black Noise Remix,4,0.0163,0.72,429507,0.864,0.788,10,0.632,-6.352,0,0.0616,127.027,4,0.877
Diplo,Hey - Sidney Samson Remix,4,0.000383,0.823,338740,0.64,0.649,1,0.091,-7.872,0,0.134,127.0,4,0.672
Diplo,Hey - SkitzoFrenix & Jeff Doubleu Remix,4,0.000274,0.951,396870,0.599,0.718,7,0.0641,-7.016,1,0.275,126.009,4,0.354
Diplo,Song for Flemming,4,0.0234,0.672,240000,0.952,0.896,9,0.0836,-5.475,0,0.0289,116.278,4,0.732
Diplo,Out of This Dream - Demo,4,0.00722,0.889,176000,0.526,0.00124,5,0.102,-11.261,1,0.166,120.281,4,0.668
Diplo,Full Tines on DX7,4,0.346,0.767,174000,0.81,0.847,0,0.0926,-8.142,1,0.0663,119.062,4,0.931
Diplo,New Order - Demo,4,0.392,0.749,197000,0.844,0.86,5,0.115,-8.61,1,0.0334,102.669,4,0.718
Diplo,A Smiling Girl - Demo,4,0.554,0.598,194000,0.867,0.865,10,0.0833,-10.329,1,0.0338,171.22,4,0.643
Diplo,You & I or Meant to Be Together,4,0.00758,0.346,249125,0.306,0.639,1,0.0607,-11.714,1,0.033,140.085,4,0.268
Diplo,The Things I Earn - Remix,4,0.0483,0.659,212500,0.86,0.682,0,0.0631,-6.728,1,0.106,80.363,4,0.536
Diplo,No Doubt,4,0.121,0.644,190000,0.689,0.885,7,0.0932,-11.16,1,0.0303,110.523,4,0.746
Diplo,Roger Moore,4,0.684,0.566,187500,0.65,0.863,3,0.106,-10.167,1,0.0274,137.538,4,0.267
Diplo,The Things I Earn - Demo,4,0.862,0.587,198000,0.744,0.815,9,0.0901,-9.838,0,0.0308,80.512,4,0.674
Diplo,Express Yourself - Gent & Jawns Remix,4,0.101,0.806,171581,0.952,0.543,11,0.0557,-4.652,1,0.265,160.029,4,0.937
Diplo,I Love Diplo Focus,4,0.000292,0.666,211875,0.668,0.19,6,0.158,-8.604,1,0.0603,128.024,4,0.763
Diplo,Hot (feat. Capleton),4,0.164,0.698,170109,0.892,0,7,0.203,-4.036,1,0.279,115.999,4,0.876
