acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre_class
0.0146,0.438,131053,0.629,0.0157,7,0.39,-7.09,1,0.0477,137.551,4,0.292,3
0.0244,0.229,251093,0.547,0.0245,7,0.155,-7.156,0,0.0366,81.919,4,0.152,3
0.0341,0.454,249107,0.426,0.836,4,0.11,-12.909,0,0.0783,89.804,4,0.213,3
0.345,0.541,227135,0.789,0,6,0.111,-10.917,0,0.533,154.846,4,0.678,3
0.152,0.866,174733,0.791,0.8,7,0.0488,-2.42,1,0.368,142.952,4,0.652,3
0.29,0.322,240040,0.464,4.6e-06,0,0.0986,-8.903,0,0.0346,86.766,5,0.359,3
0.148,0.712,585091,0.934,0.0053,2,0.851,-5.786,1,0.0978,128.016,4,0.571,3
0.333,0.742,240280,0.883,7.51e-06,0,0.0964,-3.419,1,0.0329,136.506,4,0.978,3
0.00994,0.753,189693,0.931,0.00696,2,0.234,-4.922,1,0.0652,113.029,4,0.767,3
0.264,0.624,342680,0.842,2.11e-05,5,0.181,-5.285,1,0.0376,111.037,4,0.257,3
0.202,0.773,218627,0.656,0.00323,3,0.0697,-10.88,0,0.0381,119.754,4,0.971,3
0.0039,0.649,337733,0.647,0.161,9,0.0686,-7.695,0,0.0452,125.02,4,0.405,3
0.00348,0.748,317080,0.84,0.00647,6,0.44,-7.701,1,0.0421,115.997,4,0.304,3
0.302,0.725,242320,0.612,1.63e-05,1,0.0548,-10.706,0,0.0372,99.978,4,0.965,3
0.0658,0.729,285093,0.856,0.00832,10,0.0691,-4.164,0,0.035,116.467,4,0.804,3
0.0542,0.854,368280,0.796,0.00184,11,0.151,-5.567,0,0.0399,115.625,4,0.946,3
0.432,0.66,340867,0.629,7.3e-05,5,0.172,-12.359,1,0.0387,111.926,4,0.324,3
0.00193,0.767,629447,0.862,0.904,3,0.153,-8.115,0,0.0444,118.003,4,0.195,3
0.0805,0.703,504268,0.744,0.00121,1,0.128,-7.626,1,0.0305,114.999,4,0.0946,3
0.0351,0.807,490991,0.424,0.878,5,0.317,-9.221,0,0.0726,120.007,4,0.336,3
3.85e-05,0.721,498467,0.842,0.859,7,0.469,-6.333,1,0.0522,123.999,4,0.434,3
0.0174,0.697,448184,0.788,0.775,5,0.584,-7.791,0,0.0298,120.01,4,0.611,3
0.0176,0.655,357787,0.792,0.841,9,0.127,-9.686,1,0.0538,115.004,4,0.443,3
0.00892,0.756,397612,0.677,0.775,9,0.0949,-6.545,0,0.0708,124.002,4,0.436,3
0.00174,0.757,560060,0.892,0.846,3,0.0805,-8.012,0,0.0503,117.007,4,0.22,3
0.000831,0.797,504026,0.783,0.902,3,0.093,-7.417,0,0.0503,122.001,4,0.684,3
0.0211,0.912,184227,0.64,5.82e-06,10,0.0774,-10.956,1,0.203,102.008,4,0.64,3
0.00357,0.799,449280,0.654,0.871,7,0.102,-7.325,1,0.0664,124.983,4,0.155,3
0.0241,0.781,391680,0.555,0.903,0,0.178,-11.976,1,0.0473,125.01,4,0.0751,3
0.00672,0.787,431250,0.822,0.913,11,0.111,-9.251,1,0.0996,127.955,4,0.0551,3
0.00043,0.74,468977,0.692,0.91,1,0.0628,-8.295,0,0.0541,126.015,4,0.125,3
6.34e-05,0.762,354286,0.577,0.921,9,0.0955,-9.685,1,0.0487,125.995,4,0.0652,3
0.000823,0.685,4401905,0.885,0.753,1,0.0913,-7.872,1,0.05,126.003,4,0.133,3
0.000957,0.749,410727,0.85,0.913,1,0.107,-7.825,0,0.0401,124.992,4,0.445,3
0.00646,0.801,400630,0.769,0.903,8,0.0661,-8.005,0,0.0605,127.0,4,0.453,3
0.000451,0.809,407040,0.848,0.918,9,0.0775,-4.836,1,0.0721,124.995,4,0.838,3
0.00144,0.689,382071,0.853,0.891,1,0.201,-7.733,1,0.0634,126.986,4,0.0735,3
0.0106,0.549,409747,0.788,0.863,5,0.134,-9.869,0,0.0452,138.02,4,0.354,3
0.731,0.454,569133,0.408,3.01e-05,5,0.113,-12.461,0,0.0395,118.678,4,0.617,3
0.738,0.673,225216,0.49,1.57e-06,11,0.182,-8.482,0,0.0444,94.959,4,0.553,3
0.572,0.704,102893,0.88,0,10,0.504,-5.587,0,0.0891,97.877,3,0.943,3
0.416,0.441,527067,0.455,0,0,0.123,-11.606,1,0.04,133.242,4,0.438,3
0.219,0.325,210074,0.329,0,0,0.177,-11.852,1,0.0295,82.302,4,0.352,3
0.734,0.581,143066,0.433,0,0,0.303,-11.475,1,0.0659,116.659,4,0.799,3
0.42,0.75,111074,0.44,0,0,0.331,-12.171,1,0.0319,108.349,4,0.753,3
0.0322,0.689,214058,0.569,0,7,0.267,-11.042,1,0.0356,98.189,4,0.504,3
0.746,0.409,432973,0.504,0.00471,7,0.364,-9.299,0,0.0355,120.006,4,0.548,3
0.0573,0.54,328284,0.941,0.00558,1,0.051,-6.879,1,0.108,125.023,4,0.571,3
0.532,0.644,242133,0.689,0.00773,10,0.259,-9.518,0,0.0303,118.938,4,0.628,3
0.166,0.603,261099,0.985,0,7,0.282,-3.074,1,0.244,149.959,4,0.57,3
0.447,0.574,220107,0.561,0.00651,9,0.309,-8.641,0,0.0382,101.977,4,0.277,3
0.0737,0.631,248160,0.787,0,0,0.203,-5.773,1,0.0353,115.986,4,0.247,3
0.00822,0.553,214483,0.875,0,5,0.34,-3.695,1,0.0352,82.569,4,0.767,3
0.437,0.665,205280,0.424,0,0,0.107,-7.838,1,0.0444,129.911,4,0.134,3
0.0808,0.695,211364,0.497,0,8,0.0852,-4.884,1,0.0362,99.972,4,0.537,3
0.139,0.846,237200,0.815,2.19e-06,4,0.131,-4.512,1,0.0761,118.999,4,0.831,3
0.00305,0.697,294573,0.921,3.65e-05,0,0.0831,-3.75,1,0.0391,118.99,4,0.721,3
0.0337,0.822,241933,0.753,1.76e-05,1,0.218,-4.499,0,0.0332,118.982,4,0.709,3
0.345,0.486,256747,0.486,0,9,0.139,-7.103,1,0.029,128.768,4,0.184,3
0.00748,0.827,220627,0.821,0.0015,3,0.115,-5.864,1,0.0419,122.017,4,0.684,3
0.0947,0.755,208307,0.688,0,8,0.0852,-3.97,1,0.0535,114.928,4,0.429,3
0.0253,0.674,212333,0.788,2.04e-06,7,0.13,-4.281,0,0.0537,139.908,4,0.7,3
0.00138,0.625,182000,0.855,0,1,0.357,-5.471,0,0.0389,124.977,4,0.668,3
0.991,0.294,213066,0.0826,0.926,9,0.0845,-25.514,0,0.0499,217.377,4,0.12,3
0.924,0.638,199650,0.44,0.872,8,0.128,-10.622,0,0.028,100.057,4,0.14,3
0.733,0.434,318501,0.215,0.941,9,0.0789,-16.677,1,0.0331,127.939,4,0.129,3
0.951,0.563,305069,0.319,0.902,5,0.132,-14.957,1,0.0306,130.006,4,0.145,3
0.00153,0.897,238375,0.247,0.804,1,0.204,-10.814,0,0.0676,119.971,4,0.63,3
0.00341,0.774,176949,0.544,1.13e-06,0,0.106,-11.917,0,0.0588,117.983,4,0.73,3
4.41e-05,0.745,259412,0.785,0.937,9,0.12,-3.952,0,0.045,118.995,4,0.956,3
0.000204,0.762,216712,0.843,0.82,3,0.105,-9.23,1,0.0424,121.997,4,0.387,3
0.00067,0.683,317518,0.694,0.905,9,0.251,-8.867,1,0.0349,128.002,4,0.564,3
0.00605,0.709,215015,0.591,0.825,5,0.0794,-8.566,0,0.0314,114.98,4,0.257,3
6.07e-06,0.759,236471,0.57,0.774,8,0.0896,-10.143,1,0.0714,119.003,4,0.607,3
0.00625,0.679,249548,0.859,0.828,0,0.166,-8.305,0,0.0524,131.005,4,0.205,3
2.97e-05,0.804,222222,0.458,0.879,1,0.0829,-12.571,0,0.055,102.984,4,0.335,3
0.00182,0.768,259412,0.899,5.25e-05,9,0.742,-3.02,0,0.0289,119.002,4,0.962,3
0.000979,0.64,193930,0.876,0.00173,7,0.339,-5.844,1,0.046,124.991,4,0.446,3
0.00697,0.87,252973,0.65,0.857,6,0.126,-12.088,0,0.0831,124.046,4,0.573,3
0.193,0.819,238267,0.812,0,8,0.0724,-6.706,0,0.0336,119.063,4,0.916,3
0.0338,0.885,222347,0.821,0,11,0.09,-8.276,0,0.0357,105.031,4,0.926,3
0.138,0.69,220147,0.728,1.07e-06,8,0.116,-7.061,1,0.0318,114.983,4,0.406,3
0.00842,0.728,256295,0.481,0.923,11,0.11,-7.425,1,0.037,125.233,4,0.643,3
0.439,0.662,180010,0.376,0.933,9,0.0766,-18.841,1,0.0318,128.024,4,0.488,3
0.147,0.596,261080,0.797,1.22e-05,9,0.0603,-6.271,0,0.0347,119.023,4,0.471,3
0.504,0.732,216307,0.833,6.34e-05,3,0.172,-5.681,1,0.0451,122.031,4,0.615,3
0.366,0.747,249987,0.606,4.58e-05,11,0.0685,-8.079,0,0.0306,99.011,4,0.824,3
0.129,0.749,208133,0.653,6.34e-06,1,0.203,-7.332,0,0.036,118.958,4,0.63,3
0.000202,0.736,246962,0.702,0.811,0,0.133,-5.591,0,0.0394,130.973,4,0.203,3
0.232,0.722,296194,0.565,0.126,0,0.121,-14.305,1,0.0384,119.019,4,0.947,3
0.0185,0.704,217289,0.859,0,5,0.0215,-4.877,0,0.0996,105.115,4,0.926,3
0.013,0.853,206693,0.56,0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86,3
0.932,0.612,213827,0.28,0,0,0.088,-8.648,1,0.0434,72.795,4,0.387,3
0.034,0.818,225983,0.803,0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,3
0.0151,0.637,220733,0.843,0,5,0.0876,-5.413,1,0.0432,109.012,4,0.434,3
0.196,0.578,261240,0.574,0,2,0.083,-6.209,1,0.0454,174.152,4,0.301,3
0.049,0.726,233478,0.698,0,5,0.309,-4.165,1,0.0431,143.994,4,0.867,3
0.0412,0.874,178560,0.692,7.24e-05,5,0.324,-5.28,0,0.0431,116.017,4,0.937,3
0.0208,0.571,186973,0.539,0,5,0.125,-4.446,0,0.116,202.103,4,0.727,3
0.00781,0.741,191000,0.798,0,5,0.0232,-5.342,0,0.0718,104.953,4,0.939,3
0.0397,0.545,260574,0.957,0,7,0.0937,-4.735,0,0.129,90.987,4,0.46,3
0.0754,0.635,267253,0.922,0,1,0.42,-5.129,1,0.291,176.026,4,0.566,3
0.00743,0.778,192907,0.704,0.957,4,0.0694,-8.455,1,0.249,175.076,4,0.799,3
0.00347,0.585,219405,0.869,0.886,5,0.632,-8.827,1,0.0394,108.984,4,0.297,3
0.00342,0.583,214544,0.587,0.693,2,0.113,-11.126,0,0.0292,110.47,4,0.118,3
0.547,0.592,254642,0.499,0.898,2,0.126,-8.795,1,0.0329,75.013,4,0.127,3
0.252,0.809,182898,0.765,1.39e-06,0,0.13,-5.114,0,0.0344,115.964,4,0.963,3
0.142,0.755,183052,0.779,0.788,0,0.105,-7.886,0,0.0495,116.012,4,0.979,3
0.0141,0.707,212037,0.558,0,10,0.145,-7.162,1,0.0478,110.987,4,0.219,3
0.00743,0.778,192907,0.704,0.957,4,0.0694,-8.455,1,0.249,175.076,4,0.799,3
0.00347,0.585,219405,0.869,0.886,5,0.632,-8.827,1,0.0394,108.984,4,0.297,3
0.00342,0.583,214544,0.587,0.693,2,0.113,-11.126,0,0.0292,110.47,4,0.118,3
0.33,0.728,242064,0.298,1.46e-05,10,0.11,-15.537,1,0.0427,99.926,4,0.106,3
0.411,0.537,298889,0.544,0.856,0,0.144,-12.841,1,0.0356,179.998,4,0.153,3
0.046,0.588,208577,0.466,0.796,2,0.12,-9.608,1,0.0556,190.003,4,0.612,3
0.0358,0.838,201400,0.469,0,0,0.0928,-7.992,1,0.0835,139.975,4,0.778,3
0.457,0.649,258133,0.531,0,4,0.249,-8.335,1,0.0363,78.946,4,0.488,3
0.323,0.576,213667,0.526,2.01e-06,6,0.0548,-8.524,1,0.0325,122.06,4,0.147,3
0.139,0.671,243493,0.727,0,7,0.123,-7.585,1,0.035,102.358,4,0.801,3
0.0142,0.648,324307,0.759,0,6,0.648,-4.315,1,0.306,85.996,4,0.518,3
0.735,0.501,257733,0.378,0,4,0.119,-9.37,1,0.029,119.987,4,0.178,3
0.164,0.335,241107,0.625,0,7,0.0708,-7.462,1,0.0386,150.277,4,0.346,3
0.353,0.569,281067,0.495,0,1,0.0839,-8.964,1,0.03,128.228,4,0.302,3
0.0517,0.742,242200,0.471,0,1,0.862,-5.513,1,0.0695,86.467,4,0.384,3
0.384,0.524,285707,0.816,0,1,0.349,-5.872,1,0.37,200.031,4,0.789,3
0.0122,0.731,298933,0.517,0,6,0.0723,-7.203,0,0.0426,135.779,4,0.551,3
0.136,0.643,308307,0.612,0,5,0.222,-9.097,0,0.132,89.89,4,0.813,3
0.0372,0.926,197016,0.544,0,7,0.101,-9.443,1,0.0589,120.024,4,0.685,3
0.82,0.356,188093,0.466,0,3,0.107,-5.333,1,0.0497,195.188,3,0.255,3
0.104,0.77,247693,0.213,0.774,4,0.176,-14.538,1,0.0562,126.013,4,0.317,3
0.00533,0.562,228693,0.464,0.895,7,0.0963,-13.824,1,0.0451,77.501,4,0.24,3
0.492,0.578,225489,0.643,4.08e-05,7,0.0837,-6.196,1,0.0366,150.029,4,0.46,3
0.12,0.64,248000,0.679,0.907,3,0.0767,-8.102,0,0.0462,149.955,4,0.741,3
0.0165,0.631,235995,0.569,0.89,7,0.13,-8.09,1,0.0438,75.095,4,0.108,3
0.205,0.543,239334,0.571,0,7,0.103,-5.624,1,0.0357,150.161,4,0.434,3
0.0165,0.631,235995,0.569,0.89,7,0.13,-8.09,1,0.0438,75.095,4,0.108,3
0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847,3
0.0491,0.779,258040,0.867,7.98e-06,3,0.197,-3.704,0,0.0457,138.858,4,0.915,3
0.126,0.878,365467,0.821,0.0461,11,0.183,-9.875,1,0.089,118.881,4,0.947,3
0.132,0.775,246027,0.719,1.79e-06,7,0.0662,-6.212,0,0.0435,117.513,4,0.712,3
0.247,0.853,257760,0.981,0.468,8,0.306,-3.947,1,0.0751,118.193,4,0.595,3
0.23,0.888,238733,0.815,0.000424,11,0.127,-4.909,0,0.0404,127.273,4,0.961,3
0.11,0.758,198507,0.927,0.0285,9,0.374,-2.768,1,0.0509,115.076,4,0.96,3
0.179,0.808,220627,0.535,9.91e-05,1,0.158,-12.521,1,0.0353,114.031,4,0.848,3
0.153,0.831,239227,0.921,0.00213,5,0.305,-2.383,0,0.0581,108.002,4,0.794,3
0.0544,0.877,298120,0.854,5.5e-05,1,0.144,-4.523,1,0.147,114.472,4,0.54,3
0.00195,0.903,140016,0.409,0.269,2,0.0331,-17.214,0,0.0657,129.851,4,0.962,3
0.0229,0.678,133170,0.454,0.000691,9,0.122,-19.35,0,0.0475,119.735,4,0.403,3
0.0029,0.86,336504,0.857,0.0151,10,0.0603,-5.161,0,0.125,126.016,4,0.872,3
0.0102,0.607,219173,0.86,0.0053,7,0.24,-6.015,1,0.0644,103.985,4,0.7,3
0.000243,0.478,165293,0.937,0,7,0.356,-7.399,0,0.087,130.006,4,0.65,3
0.00215,0.31,214200,0.848,0.000458,9,0.309,-7.566,1,0.0632,187.893,4,0.63,3
0.00295,0.459,202760,0.889,0.000362,4,0.114,-5.916,0,0.06,125.001,4,0.528,3
0.000141,0.472,213253,0.968,0.0274,2,0.299,-7.172,1,0.0777,127.991,4,0.395,3
0.00191,0.535,242587,0.7,0.000119,9,0.148,-7.841,0,0.0431,94.115,4,0.63,3
1.93e-05,0.486,183173,0.767,8.69e-05,7,0.28,-8.147,1,0.0425,126.02,4,0.427,3
0.000576,0.491,240387,0.892,0.041,10,0.0933,-7.169,1,0.0344,95.051,4,0.35,3
0.00299,0.385,274387,0.888,0.000112,9,0.328,-4.717,1,0.0635,162.119,4,0.498,3
9.52e-05,0.414,270613,0.882,0.00215,4,0.143,-4.912,0,0.0683,80.01,4,0.473,3
0.00478,0.529,245133,0.851,5.96e-05,9,0.298,-5.299,1,0.0357,119.997,4,0.879,3
0.883,0.488,265493,0.0281,0.025,7,0.108,-24.306,0,0.0556,109.118,4,0.15,3
0.908,0.294,478413,0.163,0.834,4,0.221,-22.329,1,0.0353,107.041,3,0.17,3
0.895,0.311,242560,0.00634,0.00949,7,0.116,-25.772,0,0.0437,95.871,3,0.0496,3
0.921,0.431,105893,0.00718,0.000245,9,0.347,-26.418,1,0.0512,75.779,3,0.115,3
0.756,0.68,201947,0.0649,0.0433,5,0.268,-18.696,0,0.223,78.66,3,0.503,3
0.784,0.382,403949,0.0199,0.011,10,0.114,-21.727,1,0.0446,80.11,5,0.0654,3
0.799,0.472,560187,0.0803,0.000687,7,0.581,-22.702,1,0.0804,133.361,4,0.186,3
0.925,0.514,265573,0.0936,0.0859,6,0.349,-19.241,1,0.105,89.499,4,0.445,3
0.925,0.438,142573,0.0759,8.53e-06,7,0.103,-17.306,1,0.0466,176.084,4,0.347,3
0.578,0.671,202841,0.224,0,7,0.087,-14.463,1,0.0324,94.111,4,0.283,3
0.938,0.348,204893,0.158,0.901,9,0.105,-16.848,0,0.0481,60.456,4,0.225,3
0.947,0.605,235164,0.171,0.346,7,0.159,-17.619,1,0.0396,73.071,4,0.136,3
0.692,0.752,353400,0.748,0.86,11,0.195,-10.37,0,0.0293,120.006,4,0.931,3
0.948,0.564,183432,0.0671,0.272,2,0.114,-16.67,1,0.0363,83.146,4,0.18,3
0.891,0.315,211853,0.386,0.773,7,0.103,-10.831,1,0.0298,95.176,4,0.395,3
0.635,0.486,131413,0.318,0.0435,10,0.116,-16.201,1,0.0357,82.301,4,0.13,3
0.765,0.629,176127,0.126,3.69e-05,7,0.115,-19.539,1,0.0578,75.933,4,0.333,3
0.571,0.501,317000,0.764,5.36e-05,9,0.0835,-8.219,1,0.0487,89.978,4,0.567,3
0.719,0.666,398864,0.22,0.889,0,0.209,-26.166,1,0.0555,114.957,4,0.559,3
0.918,0.606,235755,0.29,0,8,0.107,-11.608,1,0.0309,134.871,4,0.458,3
0.719,0.786,214909,0.373,0.0253,0,0.118,-12.581,1,0.0401,130.03,4,0.487,3
0.933,0.664,78043,0.0416,0.947,0,0.112,-28.42,1,0.046,129.887,4,0.36,3
0.776,0.306,214733,0.447,0,7,0.0889,-7.536,1,0.0335,119.079,4,0.287,3
0.244,0.446,253026,0.426,0,7,0.19,-11.055,1,0.0307,80.118,4,0.139,3
0.879,0.524,220013,0.242,0,0,0.116,-8.947,1,0.0381,72.962,4,0.18,3
0.963,0.593,274626,0.164,0.000804,0,0.125,-16.686,1,0.0465,124.205,4,0.183,3
0.0157,0.665,554121,0.919,0.852,6,0.354,-7.914,1,0.104,128.9,4,0.547,3
0.00398,0.744,189467,0.752,0,8,0.307,-5.316,1,0.0368,104.99,4,0.65,3
0.856,0.607,233720,0.376,0,4,0.285,-9.954,1,0.453,102.541,4,0.545,3
0.0865,0.605,200787,0.768,0,0,0.308,-3.724,0,0.0476,100.209,4,0.414,3
0.61,0.837,205680,0.571,0.000898,5,0.0849,-8.273,0,0.0922,125.034,4,0.801,3
0.147,0.617,208120,0.8,0,4,0.0852,-5.024,0,0.0654,94.985,4,0.42,3
0.899,0.484,210160,0.285,0,0,0.121,-10.863,1,0.0397,126.749,4,0.302,3
0.0654,0.717,202627,0.618,0,1,0.0978,-4.238,1,0.0325,121.225,4,0.786,3
0.0544,0.656,214240,0.841,0,5,0.122,-5.183,0,0.232,65.024,4,0.522,3
0.0269,0.711,171333,0.554,0.00776,1,0.101,-6.099,1,0.0502,96.972,4,0.348,3
0.827,0.778,203800,0.36,0,8,0.104,-10.656,1,0.0462,124.911,4,0.738,3
0.000429,0.893,183014,0.791,5.51e-05,9,0.0721,-7.224,1,0.0764,81.032,4,0.97,3
0.586,0.68,210024,0.393,0.927,6,0.132,-8.433,0,0.0272,132.526,4,0.272,3
0.868,0.681,204069,0.427,0.905,9,0.141,-6.291,0,0.0423,100.024,3,0.348,3
0.00864,0.791,173347,0.469,0.906,2,0.0737,-8.573,1,0.277,94.93,4,0.256,3
0.0151,0.567,215831,0.584,0.912,4,0.074,-10.319,0,0.0244,107.982,4,0.103,3
0.133,0.686,212350,0.475,0.000908,10,0.329,-14.539,1,0.054,129.953,4,0.776,3
0.00213,0.851,213870,0.473,0.911,0,0.0942,-5.818,0,0.0814,130.012,4,0.774,3
0.0266,0.677,210907,0.702,0.924,11,0.0746,-7.267,1,0.0683,82.008,4,0.375,3
0.000325,0.719,221046,0.302,0.858,7,0.119,-7.215,1,0.172,194.224,4,0.534,3
0.279,0.853,213917,0.871,0,0,0.0876,-2.056,0,0.341,130.042,4,0.769,3
0.258,0.712,210965,0.721,1.57e-06,11,0.075,-3.167,1,0.0844,82.0,4,0.495,3
0.864,0.742,219364,0.353,0.619,2,0.112,-12.419,1,0.0494,118.744,4,0.248,3
0.436,0.613,245745,0.606,0.188,7,0.0859,-7.598,1,0.036,157.999,4,0.732,3
0.637,0.76,189868,0.584,0.94,9,0.097,-11.499,0,0.0326,139.114,4,0.719,3
0.949,0.686,139950,0.339,0.526,7,0.101,-11.925,1,0.0396,136.882,4,0.703,3
0.166,0.7,213526,0.81,0.585,5,0.151,-6.662,0,0.0375,129.895,4,0.722,3
0.923,0.648,224808,0.432,0.766,3,0.12,-9.941,1,0.036,152.889,4,0.558,3
0.903,0.81,211211,0.205,0.429,4,0.0649,-14.042,1,0.0712,90.226,4,0.322,3
0.387,0.585,233108,0.591,0.964,9,0.0678,-12.888,1,0.0372,87.029,4,0.61,3
0.949,0.649,211974,0.187,0.852,2,0.104,-11.252,1,0.0472,86.188,4,0.385,3
0.394,0.745,240214,0.599,0.92,1,0.666,-11.686,0,0.0653,146.034,4,0.811,3
0.00213,0.851,213870,0.473,0.911,0,0.0942,-5.818,0,0.0814,130.012,4,0.774,3
0.0344,0.742,225045,0.703,0.848,11,0.0728,-8.568,1,0.0434,128.021,4,0.93,3
0.0357,0.664,209789,0.428,0.211,0,0.25,-9.159,1,0.0382,160.025,4,0.515,3
0.348,0.85,247000,0.738,5.15e-06,5,0.0892,-5.203,0,0.0312,133.973,4,0.965,3
0.302,0.788,247856,0.681,0.857,5,0.0873,-7.132,0,0.0413,133.983,4,0.976,3
0.857,0.407,229400,0.147,2.89e-06,2,0.0913,-8.822,1,0.0355,141.284,3,0.0765,3
0.107,0.64,298853,0.889,0,2,0.339,-3.073,1,0.322,99.931,4,0.436,3
0.578,0.457,238560,0.573,3.05e-06,5,0.114,-3.866,0,0.0275,76.193,4,0.0992,3
0.21,0.627,217573,0.8,0.000123,1,0.137,-6.945,1,0.162,175.815,4,0.912,3
0.641,0.276,237467,0.572,0,1,0.2,-7.818,1,0.0377,77.986,4,0.285,3
0.235,0.435,245960,0.92,0.000353,4,0.552,-1.357,0,0.201,188.899,4,0.45,3
0.0174,0.751,264847,0.766,8.07e-06,5,0.658,-3.594,1,0.0515,109.897,4,0.673,3
0.775,0.327,243373,0.295,0,4,0.107,-6.907,0,0.0313,148.574,4,0.143,3
0.0125,0.686,194213,0.789,0.0147,8,0.142,-4.713,0,0.23,172.976,4,0.72,3
0.0326,0.859,255267,0.658,0.00181,8,0.0651,-4.481,1,0.192,98.989,4,0.538,3
0.000505,0.653,256280,0.87,0.000128,1,0.0589,-7.06,0,0.0473,131.08,4,0.507,3
0.556,0.549,240093,0.35,0.823,8,0.138,-9.523,1,0.0257,76.0,4,0.0408,3
0.384,0.709,262107,0.245,0.802,2,0.0651,-13.518,0,0.0355,121.936,3,0.154,3
0.841,0.189,322013,0.172,0.951,7,0.113,-18.908,1,0.0357,83.23,5,0.0653,3
0.509,0.659,219267,0.292,0.915,8,0.0992,-13.684,1,0.0356,95.98,4,0.158,3
0.00906,0.659,260387,0.575,0.947,1,0.167,-10.535,1,0.0663,176.036,4,0.963,3
0.178,0.768,139573,0.326,0.906,7,0.145,-9.73,1,0.0332,109.917,4,0.859,3
0.402,0.454,175600,0.371,0.635,7,0.0707,-10.529,1,0.0363,136.557,4,0.224,3
0.415,0.669,204187,0.289,0.677,2,0.0582,-14.141,0,0.0384,121.456,3,0.292,3
0.024,0.603,145533,0.552,0.0272,11,0.188,-8.051,0,0.0382,94.271,4,0.645,3
0.0961,0.762,177573,0.48,0.068,9,0.346,-10.198,0,0.0543,141.974,4,0.46,3
0.271,0.728,209227,0.312,0.548,2,0.0489,-10.729,1,0.0552,76.018,4,0.541,3
0.241,0.498,185840,0.562,0.311,1,0.0401,-10.377,1,0.0726,175.984,4,0.655,3
0.26,0.531,179147,0.314,0.907,8,0.14,-11.235,1,0.0268,69.962,4,0.0551,3
0.0481,0.818,184840,0.541,0.191,6,0.0705,-12.261,0,0.4,88.013,4,0.614,3
0.599,0.58,176480,0.376,0.651,5,0.128,-10.402,1,0.0336,139.816,4,0.225,3
0.00184,0.876,271581,0.398,0.246,0,0.104,-11.44,1,0.0366,110.014,4,0.846,3
0.103,0.707,278893,0.632,1.09e-05,10,0.0841,-7.031,1,0.0789,97.04,4,0.372,3
0.0106,0.669,237547,0.832,0,0,0.0968,-5.72,1,0.0682,113.035,4,0.7,3
0.0584,0.967,242733,0.583,0,7,0.0519,-5.562,0,0.0789,117.0,4,0.964,3
0.575,0.624,288333,0.653,0,8,0.104,-6.582,0,0.176,73.884,4,0.565,3
0.0354,0.745,293947,0.579,0.0118,1,0.246,-5.771,1,0.138,97.002,4,0.645,3
0.234,0.574,484147,0.512,0,5,0.0946,-6.664,0,0.0503,76.899,4,0.512,3
0.202,0.891,267267,0.714,0.000234,4,0.0521,-6.055,0,0.14,100.972,4,0.818,3
0.132,0.775,246027,0.719,1.79e-06,7,0.0662,-6.212,0,0.0435,117.513,4,0.712,3
0.00695,0.793,225600,0.554,0,11,0.127,-6.624,0,0.0451,119.993,4,0.225,3
0.285,0.771,276160,0.676,4.49e-06,4,0.546,-6.018,0,0.223,119.997,4,0.804,3
0.0481,0.76,224250,0.695,0.000146,7,0.077,-7.024,0,0.063,104.974,4,0.816,3
0.0805,0.792,199849,0.612,3.83e-06,5,0.0852,-5.212,0,0.0693,109.959,4,0.42,3
0.0803,0.648,190643,0.603,0,8,0.112,-5.098,1,0.0507,126.116,4,0.488,3
0.249,0.641,259453,0.667,0,0,0.0987,-5.505,0,0.0254,102.002,4,0.51,3
0.341,0.776,214265,0.62,0,7,0.0978,-6.198,1,0.067,100.025,4,0.427,3
0.13,0.699,234308,0.718,0,9,0.043,-6.295,0,0.116,99.915,4,0.52,3
0.0582,0.689,190476,0.588,0,8,0.141,-4.632,1,0.0676,126.056,4,0.389,3
0.052,0.751,235493,0.768,0,1,0.0848,-7.089,1,0.0346,120.084,4,0.881,3
0.0556,0.714,206200,0.859,0,5,0.118,-4.634,0,0.0372,95.034,4,0.755,3
0.0106,0.714,201160,0.748,0,11,0.325,-4.471,0,0.0546,128.03,4,0.586,3
0.0198,0.74,231387,0.746,0,4,0.363,-4.696,1,0.0424,110.01,4,0.505,3
0.795,0.394,177934,0.0435,0.882,4,0.29,-31.649,0,0.0608,136.224,4,0.767,3
0.00153,0.716,207533,0.667,0.948,1,0.194,-9.683,1,0.0287,95.0,4,0.928,3
0.116,0.769,254760,0.616,0.811,0,0.114,-13.23,0,0.0696,102.011,4,0.762,3
0.000258,0.687,231058,0.778,0.689,11,0.122,-7.239,1,0.0364,109.996,4,0.619,3
0.0182,0.783,219533,0.567,0.869,5,0.0455,-10.178,0,0.0411,93.001,4,0.769,3
0.163,0.599,263400,0.448,0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,3
0.581,0.825,233713,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931,3
0.779,0.587,259550,0.299,0,8,0.123,-7.365,1,0.0263,94.992,3,0.356,3
0.474,0.781,281560,0.445,0,2,0.184,-6.061,1,0.0295,78.998,4,0.591,3
